source_id,source_file,canonical_ids,original_title,original_workflow,original_uncertainties,original_scope_status,original_evidence_level,original_source_url,exact_original_row_json
MARG-028,../marg/webapp-parity-map.csv,ERP-016;WORK-13,Temporary Credit Limit,Grant a time/amount-limited credit override and apply it to a permitted transaction.,"Approver, expiry, scope and reasons must be visible; rule interaction needs validation.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Grant a time/amount-limited credit override and apply it to a permitted transaction."", ""dependencies_uncertainties"": ""Approver, expiry, scope and reasons must be visible; rule interaction needs validation."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-028"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Temporary credit approval"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""excluded"", ""source_feature"": ""Temporary Credit Limit"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""28"", ""source_sequence"": ""28"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-029,../marg/webapp-parity-map.csv,ERP-016;WORK-13,Credit Limit Management,Set party credit limits; warn or hold orders/invoices when exposure exceeds policy.,"Define exposure including pending orders, overdue bills, cheques and unposted documents.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Set party credit limits; warn or hold orders/invoices when exposure exceeds policy."", ""dependencies_uncertainties"": ""Define exposure including pending orders, overdue bills, cheques and unposted documents."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-029"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Credit control"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""excluded"", ""source_feature"": ""Credit Limit Management"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""29"", ""source_sequence"": ""29"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-030,../marg/webapp-parity-map.csv,ERP-017;WORK-09,Accounting Management,"Maintain ledgers; post vouchers; inspect cash/bank books, trial balance, P&L and balance sheet.","Opening balances, financial periods, posting policy and corrections need reconciled examples.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Maintain ledgers; post vouchers; inspect cash/bank books, trial balance, P&L and balance sheet."", ""dependencies_uncertainties"": ""Opening balances, financial periods, posting policy and corrections need reconciled examples."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-030"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""General accounting"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Accounting Management"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""30"", ""source_sequence"": ""30"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-031,../marg/webapp-parity-map.csv,ERP-019,Post Dated (P.D.C.) & Advance Cheques Issue and Receive Management,"Record received/issued postdated or advance cheques; track deposit, clearance, dishonour and allocations.","Bank reconciliation, cheque custody and posting dates; do not treat an uncleared cheque as cash.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Record received/issued postdated or advance cheques; track deposit, clearance, dishonour and allocations."", ""dependencies_uncertainties"": ""Bank reconciliation, cheque custody and posting dates; do not treat an uncleared cheque as cash."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-031"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Cheques and advances"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""excluded"", ""source_feature"": ""Post Dated (P.D.C.) & Advance Cheques Issue and Receive Management"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""31"", ""source_sequence"": ""31"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-032,../marg/webapp-parity-map.csv,ERP-035,Sales Man (M.R.) / Area / Rout wise Reporting,"Filter sales, returns and collections by salesperson, area and route.",Assignment history and incentive attribution need clear rules; not synonymous with GPS tracking.,preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Filter sales, returns and collections by salesperson, area and route."", ""dependencies_uncertainties"": ""Assignment history and incentive attribution need clear rules; not synonymous with GPS tracking."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-032"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Field-sales reporting"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""excluded"", ""source_feature"": ""Sales Man (M.R.) / Area / Rout wise Reporting"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""32"", ""source_sequence"": ""32"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-033,../marg/webapp-parity-map.csv,ERP-025,Barcode / Label Printing,Design labels; generate item/batch barcodes; preview and print selected quantities.,"Barcode standard, scan input, printer formats and browser device compatibility need verification.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Design labels; generate item/batch barcodes; preview and print selected quantities."", ""dependencies_uncertainties"": ""Barcode standard, scan input, printer formats and browser device compatibility need verification."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-033"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Labels and barcodes"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""excluded"", ""source_feature"": ""Barcode / Label Printing"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""33"", ""source_sequence"": ""33"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-034,../marg/webapp-parity-map.csv,ERP-019;WORK-09,Bank Reconciliation System,Import or select bank statement entries; match to book entries; resolve unmatched items.,"Statement formats, duplicates, partial matches and human review; live access is separate.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Import or select bank statement entries; match to book entries; resolve unmatched items."", ""dependencies_uncertainties"": ""Statement formats, duplicates, partial matches and human review; live access is separate."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-034"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Bank reconciliation"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Bank Reconciliation System"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""34"", ""source_sequence"": ""34"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-035,../marg/webapp-parity-map.csv,ERP-018,Outstanding Report,View bill-wise outstanding and ageing; inspect allocations and customer/supplier balances.,"Due-date policy, credits, advances, disputes and multicurrency handling require examples.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""View bill-wise outstanding and ageing; inspect allocations and customer/supplier balances."", ""dependencies_uncertainties"": ""Due-date policy, credits, advances, disputes and multicurrency handling require examples."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-035"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Receivables and payables"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Outstanding Report"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""35"", ""source_sequence"": ""35"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-036,../marg/webapp-parity-map.csv,ERP-018,Interest & Collection Report,Calculate agreed interest scenarios; inspect collections and outstanding by period/party.,Contractual rate/basis/grace periods and posting authorization; calculations are not legal advice.,preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Calculate agreed interest scenarios; inspect collections and outstanding by period/party."", ""dependencies_uncertainties"": ""Contractual rate/basis/grace periods and posting authorization; calculations are not legal advice."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-036"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Interest and collections"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Interest & Collection Report"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""36"", ""source_sequence"": ""36"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-037,../marg/webapp-parity-map.csv,ERP-001,Category / Salt Master Inventory and Reporting system,"Maintain category/salt mappings; filter inventory, sales and reports using those dimensions.","Medicine reference rights, variant mapping and catalogue corrections require governance.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Maintain category/salt mappings; filter inventory, sales and reports using those dimensions."", ""dependencies_uncertainties"": ""Medicine reference rights, variant mapping and catalogue corrections require governance."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-037"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Category and salt catalogues"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Category / Salt Master Inventory and Reporting system"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""37"", ""source_sequence"": ""37"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
